Country_territory,Iso3_code,Region,Indicator,Destination,Value_str
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Somalia,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Sudan,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",The former Yugoslav Republic of Macedonia,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Tunisia,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Ukraine,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Ukraine,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Ukraine,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Ukraine,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Viet Nam,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,11
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,15
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,19
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,13
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,18
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,45
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,38
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,35
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,99
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Nigeria,40
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,6
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Romania,41
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,10
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,11
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,5
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Thailand,12
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,8
Denmark,DNK,Europe,"Trafficking in persons, detected victims by citizenship",Uganda,5
Denmark,DNK,Europe,Detected trafficking victims,Total,17
Denmark,DNK,Europe,Detected trafficking victims,Total,28
Denmark,DNK,Europe,Detected trafficking victims,Total,47
Denmark,DNK,Europe,Detected trafficking victims,Total,53
Denmark,DNK,Europe,Detected trafficking victims,Total,60
Denmark,DNK,Europe,Detected trafficking victims,Total,66
Denmark,DNK,Europe,Detected trafficking victims,Total,76
Denmark,DNK,Europe,Detected trafficking victims,Total,71
Denmark,DNK,Europe,Detected trafficking victims,Total,93
Denmark,DNK,Europe,Detected trafficking victims,Total,121
Denmark,DNK,Europe,Detected trafficking victims,Total,61
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",China,1
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",China,1
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,22
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,19
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,34
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,55
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,133
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,101
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,157
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,35
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,17
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,15
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,27
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,25
Dominican Republic,DOM,Americas,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),38
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,54
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,72
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,300
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,147
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,183
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,157
Dominican Republic,DOM,Americas,Detected trafficking victims,Total,25
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Cuba,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Cuba,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Cuba,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Peru,1
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,27
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,27
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,10
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,50
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,96
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,96
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,75
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,40
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,29
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,19
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,35
Ecuador,ECU,Americas,"Trafficking in persons, detected victims by citizenship",Venezuela (Bolivarian Republic of),8
Ecuador,ECU,Americas,Detected trafficking victims,Total,50
Ecuador,ECU,Americas,Detected trafficking victims,Total,96
Ecuador,ECU,Americas,Detected trafficking victims,Total,114
Ecuador,ECU,Americas,Detected trafficking victims,Total,86
Ecuador,ECU,Americas,Detected trafficking victims,Total,75
Ecuador,ECU,Americas,Detected trafficking victims,Total,35
Ecuador,ECU,Americas,Detected trafficking victims,Total,54
Ecuador,ECU,Americas,Detected trafficking victims,Total,68
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Benin,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Eritrea,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Philippines,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Philippines,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Thailand,1
Egypt,EGY,Africa,Detected trafficking victims,Total,1
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,12
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,12
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,39
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,116
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,72
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,81
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Egypt,38
Egypt,EGY,Africa,"Trafficking in persons, detected victims by citizenship",Indonesia,14
Egypt,EGY,Africa,Detected trafficking victims,Total,9
Egypt,EGY,Africa,Detected trafficking victims,Total,9
Egypt,EGY,Africa,Detected trafficking victims,Total,13
Egypt,EGY,Africa,Detected trafficking victims,Total,11
Egypt,EGY,Africa,Detected trafficking victims,Total,12
Egypt,EGY,Africa,Detected trafficking victims,Total,31
Egypt,EGY,Africa,Detected trafficking victims,Total,46
Egypt,EGY,Africa,Detected trafficking victims,Total,116
Egypt,EGY,Africa,Detected trafficking victims,Total,72
Egypt,EGY,Africa,Detected trafficking victims,Total,81
Egypt,EGY,Africa,Detected trafficking victims,Total,38
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Argentina,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",China,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",China,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Costa Rica,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Cuba,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",Peru,1
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,52
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,78
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,44
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,60
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,49
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,85
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,8
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,61
El Salvador,SLV,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,45
